id,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1794,000069,华侨城A,0.84,31.79,,16.84,,688841.79,48.44,10派1,04-08
1795,000906,浙商中拓,0.32,28.0,,7.63,,12534.88,45.5,10派0.5转3,04-08
1796,000526,*ST紫学,-1.03,627.59,,-103.41,,-9868.32,627.62,,04-08
1797,300057,万顺股份,0.17,14.88,,3.3,,7569.34,17.18,,04-08
1798,002684,猛狮科技,0.29,2800.0,,6.54,,9397.69,3276.11,,04-08
1799,002770,科迪乳业,0.16,-60.0,,7.91,,8949.53,-7.43,,04-08
1800,603160,汇顶科技,2.1,122.01,,47.13,,85682.4,126.46,,04-08
1801,603556,海兴电力,1.81,16.77,,26.21,,52123.23,20.26,,04-08
1802,002340,格林美,0.09,-30.77,,3.95,,26373.19,71.02,,04-08
1803,002377,国创高新,0.01,-85.71,,0.68,,521.64,-83.25,,04-08
1804,600023,浙能电力,0.46,-14.81,,11.09,,627706.72,-10.03,10派2.3,04-08
1805,002152,广电运通,0.54,-46.0,,11.82,,84397.21,-6.07,,04-08
1806,600120,浙江东方,1.31,12.93,,12.54,,66129.92,12.3,10派1.3,04-08
1807,002141,贤丰控股,0.01,-72.82,,0.87,,843.42,22.51,,04-08
1808,600822,上海物贸,0.03,-100.94,,3.65,,1471.43,-100.93,,04-08
1809,000797,中国武夷,0.46,39.39,,10.96,,21966.42,72.11,10派1转10,04-08
1810,002237,恒邦股份,0.22,10.0,,5.39,,20331.51,12.5,,04-08
1811,000960,锡业股份,0.09,-106.92,,1.75,,13611.93,-106.91,,04-08
1812,002692,睿康股份,0.13,-67.68,,6.41,,9103.68,-28.91,,04-08
1813,002387,黑牛食品,0.06,-104.08,,3.54,,2618.54,-104.08,,04-08
1814,002082,栋梁新材,0.29,11.54,,5.16,,6973.56,10.65,10派2.5,04-08
1815,600793,宜宾纸业,0.03,-64.18,,6.15,,317.82,-64.2,,04-08
1816,300389,艾比森,0.48,-40.31,,16.56,,15135.31,20.57,,04-08
1817,601789,宁波建工,0.2,-48.85,,8.15,,19538.65,2.29,,04-08
1818,002215,诺普信,-0.3,-220.0,,-16.38,,-27624.67,-219.66,,04-08
1819,300087,荃银高科,0.1,43.06,,4.83,,3067.72,38.58,,04-08
1820,600593,大连圣亚,0.36,-21.96,,8.62,,3354.86,-21.96,10派2,04-08
1821,600310,桂东电力,0.25,-44.29,,7.53,,20940.02,-44.3,10派0.8,04-08
1822,300177,中海达,0.04,1100.0,,1.22,,1888.29,1116.25,,04-08
1823,002129,中环股份,0.15,74.91,,3.87,,40200.63,98.94,,04-08
1824,002482,广田集团,0.26,-49.02,,6.8,,40272.19,44.39,,04-08
1825,603101,汇嘉时代,0.44,-23.97,,9.64,,9661.01,-7.06,,04-08
1826,300306,远方信息,0.36,56.52,,7.88,,8713.55,56.32,,04-08
1827,601311,骆驼股份,0.61,-15.28,,10.97,,51533.93,-15.45,,04-08
1828,600021,上海电力,0.43,-31.22,,8.77,,91645.74,-31.22,10派1.8,04-08
1829,002423,中原特钢,0.01,-102.36,,0.28,,519.79,-102.44,,04-08
1830,600083,博信股份,0.01,-73.47,,5.65,,301.3,-73.47,,04-08
1831,000027,深圳能源,0.34,-24.44,,6.02,,134707.03,-24.76,10派1.5,04-08
1832,300021,大禹节水,0.2,-9.12,,6.13,,6048.72,-1.47,,04-08
1833,002664,信质电机,0.58,13.73,,14.53,,23095.78,14.23,,04-08
1834,600348,阳泉煤业,0.18,500.0,,3.14,,42904.83,414.49,,04-08
1835,600055,万东医疗,0.19,-0.54,,4.49,,7154.38,77.54,10派1.5转4,04-08
1836,002524,光正集团,0.01,0.0,,0.62,,484.19,-25.48,,04-08
1837,600162,香江控股,0.25,-24.81,,13.3,,69029.22,77.13,10派1.1,04-08
1838,600626,申达股份,0.27,14.25,,8.11,,19418.48,14.26,10派1,04-08
1839,000546,金圆股份,0.51,16.18,,15.2,,30550.97,15.55,10派5,04-08
1840,601177,杭齿前进,0.02,-106.07,,0.45,,730.0,-106.09,,04-08
1841,600895,张江高科,0.47,51.61,,9.18,,72661.76,50.87,10派1.5,04-08
1842,000900,现代投资,0.81,45.0,,11.2,,82168.31,44.95,10派0.5转5,04-08
1843,000533,万家乐,0.33,83.33,,15.26,,22665.79,83.09,10派0.5,04-08
1844,002626,金达威,0.51,155.0,,17.01,,29976.79,166.29,10派2,04-08
1845,600671,天目药业,0.01,-105.56,,2.09,,121.72,-105.65,,04-08
1846,002358,森源电气,0.39,69.57,,10.88,,33055.74,81.02,10派0.9,04-07
1847,002817,黄山胶囊,0.76,-9.52,,13.58,,5228.48,-4.75,,04-07
1848,000807,云铝股份,0.05,150.0,,1.76,,11052.95,276.03,,04-07
1849,000892,欢瑞世纪,0.62,19900.0,,24.89,,26507.31,20286.15,,04-07
1850,300143,星普医科,0.22,214.29,,3.16,,5508.04,420.78,,04-07
1851,601000,唐山港,0.33,-41.07,,12.16,,132025.4,10.04,,04-07
1852,002031,巨轮智能,0.01,-91.89,,1.06,,3154.66,-75.61,10派0.05,04-07
1853,600155,宝硕股份,-0.22,-146.81,,-6.69,,-14212.1,-162.96,,04-07
1854,300282,汇冠股份,0.56,-216.67,,9.84,,12570.25,-212.77,,04-07
1855,000929,兰州黄河,-0.14,-136.46,,-3.38,,-2509.36,-136.46,10派0.66,04-07
1856,000682,东方电子,0.06,19.1,,3.88,,5972.58,18.95,,04-07
1857,300498,温氏股份,2.71,58.49,,43.48,,1178987.93,89.99,10派10转2,04-07
1858,002843,泰嘉股份,0.39,0.49,,10.53,,4115.24,0.42,,04-07
1859,600539,狮头股份,-0.05,-183.33,,-2.2,,-1047.95,-175.18,,04-07
1860,300554,三超新材,0.97,13.16,5.73,18.43,0.2,3791.72,13.17,,04-07
1861,300088,长信科技,0.3,42.86,,9.52,,34709.78,46.01,10派0.5,04-07
1862,600714,金瑞矿业,0.2,-253.85,,10.3,,5762.33,-258.93,,04-07
1863,603787,新日股份,0.5,38.89,3.48,14.68,1.95,7620.55,38.17,,04-07
1864,601958,金钼股份,0.02,100.0,,0.42,,5389.81,58.56,,04-07
1865,002750,龙津药业,0.23,-27.89,,14.38,,9103.44,47.3,,04-07
1866,603021,山东华鹏,0.45,-13.46,,5.0,,5136.1,2.54,,04-07
1867,300217,东方电热,0.04,-80.86,,2.51,,4586.09,-39.1,,04-07
1868,300400,劲拓股份,0.43,61.05,,12.84,,5210.82,62.64,,04-07
1869,300481,濮阳惠成,0.41,-50.0,,14.72,,6488.97,12.87,,04-07
1870,603909,合诚股份,0.66,-6.45,,13.2,,5784.35,9.13,,04-07
1871,603767,中马传动,0.66,-10.81,5.21,13.21,1.06,10485.79,5.26,,04-07
1872,002796,世嘉科技,0.68,-24.44,,12.05,,4861.83,-9.79,,04-07
1873,002376,新北洋,0.37,48.0,,10.55,,22712.66,54.22,10派2,04-07
1874,002749,国光股份,1.86,-1.14,,16.24,,13924.66,4.06,,04-07
1875,002537,海联金汇,0.6,150.0,,7.74,,23292.26,218.3,,04-07
1876,300006,莱美药业,0.01,-91.0,,0.41,,698.11,-66.13,10派0.5,04-07
1877,300535,达威股份,1.16,8.41,,13.53,,5782.11,20.23,,04-07
1878,603232,格尔软件,1.23,17.14,6.49,20.63,0.92,5637.74,17.69,,04-07
1879,300458,全志科技,0.92,3.37,,8.81,,14870.34,16.2,,04-07
1880,300231,银信科技,0.35,36.56,,21.39,,11596.78,39.2,,04-07
1881,002690,美亚光电,0.46,6.89,,15.78,,30933.33,6.88,10派3,04-07
1882,002358,森源电气,0.39,69.57,,10.88,,33055.74,81.02,10派0.9,04-07
1883,002817,黄山胶囊,0.76,-9.52,,13.58,,5228.48,-4.75,,04-07
1884,000807,云铝股份,0.05,150.0,,1.76,,11052.95,276.03,,04-07
1885,002347,泰尔股份,0.02,-55.4,,0.83,,1003.85,-13.5,,04-06
1886,600179,安通控股,0.5,-172.46,,22.24,,40129.28,-249.86,,04-06
1887,600843,上工申贝,0.26,-8.37,,7.81,,14423.13,-8.38,,04-06
1888,002239,奥特佳,0.41,46.43,,10.55,,44607.23,99.78,10派0.6转18,04-06
1889,600596,新安股份,0.11,-129.07,,1.95,,7755.98,-129.07,10派1,04-06
1890,000639,西王食品,0.3,-23.08,,7.34,,13481.51,-7.84,10派0.9,04-06
1891,600172,黄河旋风,0.47,16.42,6.13,7.89,,36965.7,34.48,10派0.5转8,04-06
1892,600967,内蒙一机,0.32,-563.77,,8.52,,49650.87,-976.35,10派0.3,04-06
1893,300428,四通新材,0.29,-64.63,,11.38,,6991.64,12.54,,04-06
1894,002490,*ST墨龙,-0.77,133.33,,-28.8,,-61247.64,135.96,,04-06
1895,300532,今天国际,0.78,-21.21,,10.98,,5464.03,-12.3,,04-06
1896,300163,先锋新材,0.14,100.0,,9.57,,6792.31,113.92,10派0.5,04-06
1897,000543,皖能电力,0.5,-22.48,,8.83,,88903.3,-23.02,10派0.5,04-06
1898,600104,上汽集团,2.9,7.44,,17.53,,3200861.07,7.43,10派16.5,04-06
1899,300141,和顺电气,0.18,28.57,,4.25,,2972.91,31.56,10派0.5转5,04-06
1900,601900,南方传媒,0.53,-8.62,,12.8,,42226.2,12.01,,04-06
1901,300514,友讯达,0.58,33.54,3.09,20.08,1.01,4371.8,35.36,,04-06
1902,002773,康弘药业,0.74,-20.32,,18.41,,49675.19,26.14,,04-06
1903,603096,新经典,1.52,16.92,7.0,25.17,1.49,15190.4,16.74,,04-06
1904,300254,仟源医药,0.14,4.18,,3.79,,3014.77,31.65,,04-06
1905,002866,传艺科技,0.84,44.83,3.57,26.41,0.33,9000.92,48.37,,04-06
1906,300558,贝达药业,1.01,5.21,,32.88,,36879.59,6.81,10派1.8,04-06
1907,002819,东方中科,0.35,-3.61,,9.91,,3075.87,-0.93,,04-06
1908,600971,恒源煤电,0.04,-102.9,,0.63,,3528.66,-102.55,,04-06
1909,300043,星辉娱乐,0.37,32.14,,19.72,,45802.77,30.15,10派0.6,04-06
1910,000553,沙隆达A,-0.13,-152.51,,-3.63,,-7449.0,-152.52,,04-06
1911,000597,东北制药,0.05,-106.17,,1.03,,2378.81,-106.19,,04-06
1912,002771,真视通,0.86,0.0,,12.24,,6903.58,14.98,10派3转10,04-06
1913,603358,华达科技,2.42,13.08,,25.42,,29088.15,13.06,,04-06
1914,603920,世运电路,0.85,70.0,2.93,32.63,0.87,26468.38,68.66,,04-06
1915,603330,上海天洋,1.19,6.25,,15.97,,5360.21,6.64,,04-06
1916,300015,爱尔眼科,0.56,27.27,,21.84,,55746.72,30.24,10派1.8送5,04-06
1917,002390,信邦制药,0.15,7.6,,4.25,,24601.28,41.08,10派0.3,04-06
1918,603393,新天然气,1.56,-6.59,,21.72,,20336.18,1.48,,04-05
1919,603668,天马科技,0.5,19.05,,19.13,,8029.35,21.57,,04-05
1920,002865,钧达股份,0.62,21.57,6.22,10.49,1.92,5575.37,20.98,,04-05
1921,603393,新天然气,1.56,-6.59,,21.72,,20336.18,1.48,,04-05
1922,600685,中船防务,0.05,-28.91,,0.69,,7122.43,-27.56,10派0.16,04-01
1923,002029,七匹狼,0.35,-2.78,,5.24,,26719.16,-2.14,10派1,04-01
1924,603799,华友钴业,0.13,-127.66,,2.8,,6923.75,-128.14,,04-01
1925,600188,兖州煤业,0.42,140.45,,5.05,,206458.5,140.2,10派1.2,04-01
1926,600207,安彩高科,0.01,-53.7,,0.71,,954.16,-48.7,,04-01
1927,300049,福瑞股份,0.46,31.31,,8.65,,12104.79,32.03,,04-01
1928,600037,歌华有线,0.52,-12.18,,6.15,,72520.19,7.79,10派1.8,04-01
1929,000927,一汽夏利,0.1,800.88,,10.04,,16232.7,799.23,,04-01
1930,600713,南京医药,0.2,14.86,,7.31,,18027.18,15.02,10派0.45,04-01
1931,300459,金科文化,0.19,0.0,,6.56,,20499.89,322.87,,04-01
1932,600000,浦发银行,2.4,-9.79,15.64,16.35,-8.88,5309900.0,4.93,10派2转3,04-01
1933,600763,通策医疗,0.42,-30.0,,18.17,,13616.47,-29.26,10派1.3,04-01
1934,002841,视源股份,2.04,108.16,,74.94,,74195.62,109.32,,04-01
1935,600635,大众公用,0.22,15.79,,9.47,,54764.43,18.76,10派0.6,04-01
1936,600391,航发科技,0.13,30.0,,2.48,,4255.0,34.54,,04-01
1937,002455,百川股份,0.17,30.77,,9.68,,7979.44,32.71,,04-01
1938,000008,神州高铁,0.19,146.15,,9.37,,52186.62,181.07,10派0.1,04-01
1939,000609,绵石投资,0.45,488.24,,9.83,,13311.34,483.78,,04-01
1940,600428,中远海特,0.02,-72.09,,0.56,,5026.09,-65.48,,04-01
1941,603369,今世缘,0.6,-55.98,,17.6,,75416.2,10.06,,04-01
1942,600222,太龙药业,0.01,-30.0,,0.27,,401.56,-27.74,,04-01
1943,600651,飞乐音响,0.36,-7.07,,10.29,,35109.21,-6.66,10派1.07,04-01
1944,000800,一汽轿车,-0.59,-1904.31,,-11.64,,-95432.73,-1902.38,,04-01
1945,600383,金地集团,1.4,97.18,,17.84,,630046.07,96.87,10派7,04-01
1946,603005,晶方科技,0.23,-54.0,,3.18,,5275.33,-53.43,,04-01
1947,001896,豫能控股,0.54,-17.89,,11.2,,45979.41,-17.88,,04-01
1948,002400,省广股份,0.5,-18.03,,17.77,,61124.64,11.61,,04-01
1949,300051,三五互联,0.16,-166.67,,6.38,,5688.85,-171.34,,04-01
1950,002587,奥拓电子,0.23,283.33,,13.88,,8628.24,302.88,,04-01
1951,600980,北矿科技,0.24,-2.45,,7.38,,3696.37,-2.08,,04-01
1952,000531,穗恒运A,0.84,27.41,,15.22,,57346.18,27.41,10派2.5,04-01
1953,601988,中国银行,0.54,-3.57,4.46,12.58,,16457800.0,-3.67,10派1.68,04-01
1954,000722,湖南发展,0.3,7.14,,5.31,,14049.14,9.21,10派0.5,04-01
1955,000060,中金岭南,0.15,66.67,,4.31,,32322.88,60.85,10派0.3,04-01
1956,002051,中工国际,1.38,1.47,,19.55,,127960.73,21.77,10派3.5送2,04-01
1957,000688,建新矿业,0.21,-18.77,,14.47,,23432.33,-18.75,,04-01
1958,002131,利欧股份,0.37,94.74,,9.11,,57101.18,153.32,,04-01
1959,000993,闽东电力,0.07,16.67,,1.74,,2633.05,14.95,10派0.25,04-01
1960,300265,通光线缆,0.37,37.04,,13.7,,12557.14,38.78,,04-01
1961,000510,金路集团,0.1,312.55,,7.48,,5807.48,313.1,,03-31
1962,600611,大众交通,0.24,-25.0,,6.29,,55885.16,9.16,10派0.75,03-31
1963,002302,西部建设,0.31,-53.73,,7.64,,31630.98,-8.79,,03-31
1964,601186,中国铁建,1.03,5.1,,11.55,,1399961.0,10.71,,03-31
1965,603698,航天工程,0.4,-45.21,,7.11,,16386.18,-44.63,,03-31
1966,600329,中新药业,0.55,-8.33,,10.38,,42242.3,-6.43,10派1.5,03-31
1967,601688,华泰证券,0.88,-46.79,,7.73,,627061.15,-41.38,10派5,03-31
1968,300448,浩云科技,0.44,-51.11,,13.97,,8716.01,32.29,,03-31
1969,002077,大港股份,0.08,-260.0,,1.41,,4159.49,-325.74,,03-31
1970,002430,杭氧股份,-0.34,-300.0,,-8.02,,-28261.87,-296.12,,03-31
1971,300190,维尔利,0.24,-31.43,,4.08,,9275.34,-23.06,,03-31
1972,002173,创新医疗,0.26,-181.25,,3.56,,11471.35,-275.57,,03-31
1973,002494,华斯股份,0.04,-20.0,,1.0,,1506.52,-16.61,,03-31
1974,002510,天汽模,0.18,-55.0,,7.98,,15004.1,-8.61,,03-31
1975,002527,新时达,0.28,-12.5,,6.74,,17114.37,-9.75,,03-31
1976,600183,生益科技,0.52,36.84,,15.65,,74819.62,37.48,10派3.3,03-31
1977,601058,赛轮金宇,0.16,-15.79,,8.31,,36224.76,87.5,,03-31
1978,002612,朗姿股份,0.41,10.81,,6.9,,16401.58,120.28,,03-31
1979,601128,常熟银行,0.51,6.25,4.43,11.91,,104050.5,7.71,,03-31
1980,002368,太极股份,0.73,49.68,,13.28,,30159.54,49.67,,03-31
1981,601699,潞安环能,0.29,866.67,,4.75,,85714.09,732.02,10派0.9,03-31
1982,600353,旭光股份,0.08,-10.3,,4.15,,4357.53,-10.26,10派0.25,03-31
1983,601857,中国石油,0.04,-78.95,,0.7,,790000.0,-77.84,10派0.3801,03-31
1984,300467,迅游科技,0.24,-36.84,,8.19,,3911.51,-34.11,,03-31
1985,000705,浙江震元,0.14,27.27,,3.53,,4527.56,24.98,10派0.2,03-31
1986,600790,轻纺城,0.34,21.43,,9.3,,35474.57,20.05,10派1,03-31
1987,300516,久之洋,1.31,-1.5,,16.91,,14093.2,17.63,,03-31
1988,603029,天鹅股份,0.33,-42.11,,4.43,,2814.08,-29.51,,03-31
1989,002464,金利科技,1.27,477.27,,17.32,,18457.53,470.58,,03-31
1990,002480,新筑股份,0.03,-111.84,,0.81,,1870.23,-111.84,,03-31
1991,000151,中成股份,0.34,-25.05,,10.09,,10087.99,-25.04,10派3,03-31
1992,600561,江西长运,-0.41,-224.24,,-6.7,,-9763.67,-226.58,10派0.3,03-31
1993,601021,春秋航空,1.19,-29.17,,13.74,,95051.9,-28.42,,03-31
1994,002320,海峡股份,0.37,32.14,,7.1,,15686.93,33.76,10派0.28,03-31
1995,002084,海鸥卫浴,0.19,68.97,,7.43,,8497.55,84.18,10派1,03-31
1996,300164,通源石油,0.05,-145.45,,1.59,,2197.44,-147.32,,03-31
1997,601933,永辉超市,0.14,-12.5,,8.5,,124200.57,105.18,,03-31
1998,002763,汇洁股份,0.85,-3.41,,11.76,,18332.1,10.77,,03-31
1999,002132,恒星科技,0.09,50.0,,5.89,,10576.31,167.81,10派0.500083,03-31
2000,600081,东风科技,0.37,-23.81,,10.47,,11666.72,-23.82,10派1.18,03-31
2001,002798,帝王洁具,0.65,-20.73,,10.06,,5063.11,-5.22,,03-31
2002,600866,星湖科技,0.04,-105.76,,2.29,,2430.62,-105.75,,03-31
2003,600528,中铁工业,0.12,-0.09,,2.71,,16786.48,-0.01,10派0.23,03-31
2004,000858,五粮液,1.79,9.83,,15.01,,678453.33,9.85,10派9,03-31
2005,603239,浙江仙通,2.22,70.77,,41.65,,15016.66,71.17,,03-31
2006,600567,山鹰纸业,0.09,50.0,,4.98,,35280.4,68.76,10派0.25,03-31
2007,600190,锦州港,0.03,-57.0,,0.94,,5550.26,-57.0,10派0.1,03-31
2008,300003,乐普医疗,0.39,-39.0,,14.7,,67925.57,30.4,,03-31
2009,300035,中科电气,0.1,42.86,,2.78,,2271.72,48.22,,03-31
2010,601139,深圳燃气,0.35,12.9,3.49,10.42,0.7,77200.96,17.03,,03-31
2011,600715,文投控股,0.36,12.5,,14.15,,60108.64,336.15,,03-31
2012,603788,宁波高发,1.13,34.52,,20.72,,15714.15,39.81,,03-31
2013,002410,广联达,0.38,75.35,,14.85,,42309.6,74.85,,03-31
2014,603901,永创智能,0.22,-45.0,,10.35,,8867.67,16.37,,03-31
2015,600456,宝钛股份,0.09,-119.74,,1.08,,3686.21,-119.74,10派0.5,03-31
2016,002786,银宝山新,0.26,-67.5,,9.88,,9904.33,30.14,,03-31
2017,002474,榕基软件,0.04,57.09,,1.8,,2484.53,56.94,,03-31
2018,002803,吉宏股份,0.43,0.0,,12.85,,4299.61,15.01,,03-31
2019,000792,盐湖股份,0.18,-47.72,,1.44,,34126.47,-38.95,10派0.2转5,03-31
2020,000011,深物业A,0.6,126.3,,15.79,,35485.72,126.28,10派1.8,03-31
2021,000089,深圳机场,0.27,0.15,,5.38,,56243.09,7.79,10派0.95,03-31
2022,300298,三诺生物,0.36,-34.45,,9.47,,11519.83,-19.81,,03-31
2023,002030,达安基因,0.15,0.0,,7.71,,10668.55,5.38,10派0.45,03-31
2024,601818,光大银行,0.63,0.0,4.72,13.8,7.49,3032900.0,2.71,10派0.98,03-31
2025,601901,方正证券,0.31,-36.73,4.3,7.31,-3.02,256933.69,-36.78,,03-31
2026,002739,万达电影,1.16,8.75,,14.02,,136644.61,15.23,,03-31
2027,300515,三德科技,0.4,-29.29,,10.3,,3478.6,-17.51,,03-31
2028,002809,红墙股份,0.99,-28.26,,11.23,,6613.61,-19.92,,03-31
2029,600110,诺德股份,0.02,-81.7,,1.37,,2648.22,-81.68,,03-31
2030,600876,洛阳玻璃,0.02,-92.19,,2.42,,1151.61,-92.03,,03-31
2031,000404,华意压缩,0.45,15.77,,10.77,,25229.08,15.79,10派0.4,03-31
2032,600630,龙头股份,0.05,-73.68,,1.23,,2077.82,-74.32,,03-31
2033,300062,中能电气,0.51,292.31,,9.77,,7843.58,285.32,,03-31
2034,601238,广汽集团,0.98,48.48,,15.39,,628821.59,48.57,,03-31
2035,300503,昊志机电,0.66,13.79,6.76,10.13,,6278.08,44.5,,03-31
2036,002436,兴森科技,0.13,-55.17,,8.5,,19260.68,37.37,,03-31
2037,002163,中航三鑫,0.01,-103.45,,1.29,,946.25,-104.11,,03-31
2038,002484,江海股份,0.26,-31.85,,7.01,,14904.66,15.47,,03-31
2039,600115,东方航空,0.33,-8.0,,10.85,,450800.0,-0.73,10派0.49,03-31
2040,600865,百大集团,0.25,-32.43,,6.04,,9243.8,-34.27,,03-31
2041,002533,金杯电工,0.31,15.3,,7.97,,16897.05,15.68,,03-31
2042,000157,中联重科,-0.12,-1300.0,,-2.44,,-93369.75,-1218.64,10派1.5,03-31
2043,600600,青岛啤酒,0.77,-39.12,,6.43,,104348.64,-39.09,10派3.5,03-31
2044,601005,*ST重钢,-1.06,-21.48,,,,-468595.6,-21.73,,03-31
2045,300340,科恒股份,0.33,-144.52,,3.96,,3358.59,-145.19,,03-31
2046,002292,奥飞娱乐,0.39,0.0,,11.74,,49844.44,1.92,,03-31
2047,002613,北玻股份,0.03,4.05,,1.61,,2409.89,3.99,,03-31
2048,002629,仁智股份,0.06,-125.0,,3.71,,2452.35,-124.97,,03-31
2049,002019,亿帆医药,0.64,-21.95,,22.02,,70476.27,95.46,10派1,03-31
2050,002024,苏宁云商,0.08,-33.33,,1.41,,70441.4,-19.27,10派0.7,03-31
2051,002733,雄韬股份,0.37,-13.95,,7.72,,12004.97,-9.36,,03-31
2052,000735,罗牛山,0.07,6.81,,2.68,,7988.14,31.32,,03-31
2053,600817,*ST宏盛,0.02,-125.0,,3.43,,331.03,-124.67,,03-31
2054,000791,甘肃电投,-0.11,-351.45,,-2.2,,-10674.05,-429.01,10派0.2,03-31
2055,300233,金城医药,0.63,-7.35,,11.72,,15939.02,-6.78,,03-31
2056,002820,桂发祥,0.93,-5.1,,19.35,,9176.68,-2.42,,03-31
2057,002184,海得控制,0.06,-83.61,,1.37,,1342.69,-82.76,,03-31
2058,600887,伊利股份,0.93,22.37,,26.58,,566180.77,22.24,10派6,03-31
2059,600552,凯盛科技,0.2,-32.07,,3.29,,7555.72,-32.07,10派1转10,03-31
2060,000333,美的集团,2.29,-23.41,,26.88,,1468435.7,15.56,10派10,03-31
2061,300379,东方通,0.88,43.31,,8.53,,11136.36,57.55,,03-31
2062,002634,棒杰股份,0.09,-67.86,,6.16,,4039.81,11.5,,03-31
2063,603698,航天工程,0.4,-45.21,,7.11,,16386.18,-44.63,,03-31
2064,600329,中新药业,0.55,-8.33,,10.38,,42242.3,-6.43,10派1.5,03-31
2065,601688,华泰证券,0.88,-46.79,,7.73,,627061.15,-41.38,10派5,03-31
2066,300448,浩云科技,0.44,-51.11,,13.97,,8716.01,32.29,,03-31
2067,002077,大港股份,0.08,-260.0,,1.41,,4159.49,-325.74,,03-31
2068,002430,杭氧股份,-0.34,-300.0,,-8.02,,-28261.87,-296.12,,03-31
2069,300190,维尔利,0.24,-31.43,,4.08,,9275.34,-23.06,,03-31
2070,002173,创新医疗,0.26,-181.25,,3.56,,11471.35,-275.57,,03-31
2071,002494,华斯股份,0.04,-20.0,,1.0,,1506.52,-16.61,,03-31
2072,002510,天汽模,0.18,-55.0,,7.98,,15004.1,-8.61,,03-31
2073,002527,新时达,0.28,-12.5,,6.74,,17114.37,-9.75,,03-31
2074,600183,生益科技,0.52,36.84,,15.65,,74819.62,37.48,10派3.3,03-31
2075,000510,金路集团,0.1,312.55,,7.48,,5807.48,313.1,,03-31
2076,600611,大众交通,0.24,-25.0,,6.29,,55885.16,9.16,10派0.75,03-31
2077,002302,西部建设,0.31,-53.73,,7.64,,31630.98,-8.79,10派0.65,03-31
2078,601186,中国铁建,1.03,5.1,,11.55,,1399961.0,10.71,,03-31
2079,601872,招商轮船,0.33,43.48,,11.91,,172996.87,49.95,,03-31
2080,002114,罗平锌电,0.31,342.86,,9.66,,8291.35,367.67,,03-31
2081,601996,丰林集团,0.19,58.33,,5.1,,8870.36,64.42,,03-31
2082,600439,瑞贝卡,0.18,21.35,,7.14,,17160.66,21.37,10派0.6转2,03-31
2083,600546,山煤国际,0.16,-113.33,,7.9,,30768.03,-112.93,,03-31
2084,601058,赛轮金宇,0.16,-15.79,,8.31,,36224.76,87.5,,03-31
2085,002612,朗姿股份,0.41,10.81,,6.9,,16401.58,120.28,,03-31
2086,601128,常熟银行,0.51,6.25,4.43,11.91,,104050.5,7.71,10派1.8,03-31
2087,601636,旗滨集团,0.33,379.86,,14.99,,83505.69,387.39,,03-31
2088,300442,普丽盛,0.07,-87.27,,0.74,,724.84,-85.52,,03-31
2089,600780,通宝能源,0.09,-72.41,,2.19,,10198.49,-72.43,,03-31
2090,603020,爱普股份,0.6,-49.87,,10.68,,19082.85,6.95,,03-31
2091,600452,涪陵电力,1.05,-9.48,,22.23,,16794.64,-9.76,10派1.6,03-31
2092,600833,第一医药,0.21,16.67,,6.12,,4603.42,11.82,10派0.7,03-31
2093,002520,日发精机,0.07,-41.67,,2.46,,4112.47,3.91,,03-31
2094,600917,重庆燃气,0.24,0.0,,10.45,,37122.62,-0.98,,03-31
2095,002601,龙蟒佰利,0.43,-24.56,,8.91,,44210.51,296.74,,03-31
2096,600684,珠江实业,0.47,17.5,,13.71,,33317.1,16.17,10派0.5送2,03-31
2097,601375,中原证券,0.22,-55.1,,8.89,,71864.62,-48.87,10派1.21,03-31
2098,600718,东软集团,1.51,387.1,,26.76,,185097.72,379.08,10派1,03-31
2099,002060,粤水电,0.22,24.17,,5.05,,13465.12,24.19,10派0.5转10,03-31
2100,300379,东方通,0.88,43.31,,8.53,,11136.36,57.55,,03-31
2101,002634,棒杰股份,0.09,-67.86,,6.16,,4039.81,11.5,,03-31
2102,002024,苏宁云商,0.08,-33.33,,1.41,,70441.4,-19.27,10派0.7,03-31
2103,603698,航天工程,0.4,-45.21,,7.11,,16386.18,-44.63,,03-31
2104,600329,中新药业,0.55,-8.33,,10.38,,42242.3,-6.43,10派1.5,03-31
2105,601688,华泰证券,0.88,-46.79,,7.73,,627061.15,-41.38,10派5,03-31
2106,300448,浩云科技,0.44,-51.11,,13.97,,8716.01,32.29,,03-31
2107,002077,大港股份,0.08,-260.0,,1.41,,4159.49,-325.74,,03-31
2108,002430,杭氧股份,-0.34,-300.0,,-8.02,,-28261.87,-296.12,,03-31
2109,300190,维尔利,0.24,-31.43,,4.08,,9275.34,-23.06,,03-31
2110,002173,创新医疗,0.26,-181.25,,3.56,,11471.35,-275.57,,03-31
2111,002494,华斯股份,0.04,-20.0,,1.0,,1506.52,-16.61,,03-31
2112,002510,天汽模,0.18,-55.0,,7.98,,15004.1,-8.61,,03-31
2113,002527,新时达,0.28,-12.5,,6.74,,17114.37,-9.75,,03-31
2114,600183,生益科技,0.52,36.84,,15.65,,74819.62,37.48,10派3.3,03-31
2115,000510,金路集团,0.1,312.55,,7.48,,5807.48,313.1,,03-31
2116,600611,大众交通,0.24,-25.0,,6.29,,55885.16,9.16,10派0.75,03-31
2117,002302,西部建设,0.31,-53.73,,7.64,,31630.98,-8.79,10派0.65,03-31
